-1.57894737e-01, 2.68421053e+00, 1.00973115e+00
-1.57894737e-01, 3.00000000e+00, 2.92515345e-01
1.57894737e-01, -2.68421053e+00, -8.88259975e-01
1.57894737e-01, -2.36842105e+00, -2.34505158e+00
1.57894737e-01, -2.05263158e+00, -4.57924539e+00
1.57894737e-01, -1.42105263e+00, -5.81206048e+00
1.57894737e-01, -1.10526316e+00, -2.79503265e+00
1.57894737e-01, -7.89473684e-01, 1.89842664e-01
1.57894737e-01, -1.57894737e-01, 6.72073129e-01
1.57894737e-01, 1.57894737e-01, 1.95831386e-01
1.57894737e-01, 4.73684211e-01, 1.37245561e-01
1.57894737e-01, 1.10526316e+00, 4.66151865e+00
1.57894737e-01, 1.42105263e+00, 7.46116904e+00
1.57894737e-01, 1.73684211e+00, 7.53239631e+00
1.57894737e-01, 2.36842105e+00, 2.66145188e+00
1.57894737e-01, 2.68421053e+00, 1.00938526e+00
1.57894737e-01, 3.00000000e+00, 2.92458068e-01
4.73684211e-01, -2.68421053e+00, -7.88119242e-01
4.73684211e-01, -2.36842105e+00, -2.07899708e+00
4.73684211e-01, -2.05263158e+00, -4.08816084e+00
4.73684211e-01, -1.42105263e+00, -5.58270438e+00
4.73684211e-01, -1.10526316e+00, -3.21191628e+00
4.73684211e-01, -7.89473684e-01, -6.49582771e-01
4.73684211e-01, -1.57894737e-01, 3.78899737e-01
4.73684211e-01, 1.57894737e-01, 2.27437406e-01
4.73684211e-01, 4.73684211e-01, 2.71291573e-01
4.73684211e-01, 1.10526316e+00, 3.90848636e+00
4.73684211e-01, 1.42105263e+00, 6.15512911e+00
4.73684211e-01, 1.73684211e+00, 6.18681458e+00
4.73684211e-01, 2.36842105e+00, 2.18147742e+00
4.73684211e-01, 2.68421053e+00, 8.27128880e-01
4.73684211e-01, 3.00000000e+00, 2.39619763e-01
7.89473684e-01, -2.68421053e+00, -5.49527453e-01
7.89473684e-01, -2.36842105e+00, -1.44629695e+00
7.89473684e-01, -2.05263158e+00, -2.84123500e+00
7.89473684e-01, -1.42105263e+00, -3.82863901e+00
7.89473684e-01, -1.10526316e+00, -2.01217488e+00
7.89473684e-01, -7.89473684e-01, 1.39931103e-01
7.89473684e-01, -1.57894737e-01, 1.76895393e+00
7.89473684e-01, 1.57894737e-01, 1.75355366e+00
7.89473684e-01, 4.73684211e-01, 1.53107639e+00
7.89473684e-01, 1.10526316e+00, 3.13178341e+00
7.89473684e-01, 1.42105263e+00, 4.36060870e+00
7.89473684e-01, 1.73684211e+00, 4.23682186e+00
7.89473684e-01, 2.36842105e+00, 1.47028517e+00
7.89473684e-01, 2.68421053e+00, 5.56349171e-01
7.89473684e-01, 3.00000000e+00, 1.61014911e-01
1.10526316e+00, -2.68421053e+00, -3.02068661e-01
1.10526316e+00, -2.36842105e+00, -7.90986951e-01
1.10526316e+00, -2.05263158e+00, -1.53687659e+00
1.10526316e+00, -1.42105263e+00, -1.81781564e+00
1.10526316e+00, -1.10526316e+00, -4.43490916e-01
1.10526316e+00, -7.89473684e-01, 1.30710881e+00
1.10526316e+00, -1.57894737e-01, 3.24694705e+00
1.10526316e+00, 1.57894737e-01, 3.24525379e+00
1.10526316e+00, 4.73684211e-01, 2.71341149e+00
1.10526316e+00, 1.10526316e+00, 2.41298983e+00
1.10526316e+00, 1.42105263e+00, 2.70854982e+00
1.10526316e+00, 1.73684211e+00, 2.44398083e+00
1.10526316e+00, 2.36842105e+00, 8.16848137e-01
1.10526316e+00, 2.68421053e+00, 3.07582099e-01
1.10526316e+00, 3.00000000e+00, 8.88034583e-02
1.42105263e+00, -2.68421053e+00, -1.30712519e-01
1.42105263e+00, -2.36842105e+00, -3.38943318e-01
1.42105263e+00, -2.05263158e+00, -6.41623978e-01
1.42105263e+00, -1.42105263e+00, -5.06480791e-01
1.42105263e+00, -1.10526316e+00, 4.35763444e-01
1.42105263e+00, -7.89473684e-01, 1.68886611e+00
1.42105263e+00, -1.57894737e-01, 3.38101634e+00
1.42105263e+00, 1.57894737e-01, 3.36500433e+00
1.42105263e+00, 4.73684211e-01, 2.77466196e+00
1.42105263e+00, 1.10526316e+00, 1.65744230e+00
1.42105263e+00, 1.42105263e+00, 1.47661476e+00
1.42105263e+00, 1.73684211e+00, 1.19531991e+00
1.42105263e+00, 2.36842105e+00, 3.74932779e-01
1.42105263e+00, 2.68421053e+00, 1.39948871e-01
1.42105263e+00, 3.00000000e+00, 4.02291568e-02
1.73684211e+00, -2.68421053e+00, -4.42316132e-02
1.73684211e+00, -2.36842105e+00, -1.12640891e-01
1.73684211e+00, -2.05263158e+00, -2.02242861e-01
1.73684211e+00, -1.42105263e+00, 8.08728967e-03
1.73684211e+00, -1.10526316e+00, 5.46835025e-01
1.73684211e+00, -7.89473684e-01, 1.28009281e+00
1.73684211e+00, -1.57894737e-01, 2.37548482e+00
1.73684211e+00, 1.57894737e-01, 2.35720181e+00
1.73684211e+00, 4.73684211e-01, 1.93227009e+00
1.73684211e+00, 1.10526316e+00, 9.45028880e-01
1.73684211e+00, 1.42105263e+00, 6.94816437e-01
1.73684211e+00, 1.73684211e+00, 4.96296427e-01
1.73684211e+00, 2.36842105e+00, 1.42451295e-01
1.73684211e+00, 2.68421053e+00, 5.24663514e-02
1.73684211e+00, 3.00000000e+00, 1.49799435e-02
2.05263158e+00, -2.68421053e+00, -1.15281387e-02
2.05263158e+00, -2.36842105e+00, -2.83696115e-02
2.05263158e+00, -2.05263158e+00, -4.55070323e-02
2.05263158e+00, -1.42105263e+00, 8.91750516e-02
2.05263158e+00, -1.10526316e+00, 3.36001446e-01
2.05263158e+00, -7.89473684e-01, 6.76316949e-01
2.05263158e+00, -1.57894737e-01, 1.21313797e+00
2.05263158e+00, 1.57894737e-01, 1.20183282e+00
2.05263158e+00, 4.73684211e-01, 9.82393893e-01
2.05263158e+00, 1.10526316e+00, 4.31823062e-01
2.05263158e+00, 1.42105263e+00, 2.75763395e-01
2.05263158e+00, 1.73684211e+00, 1.74237619e-01
2.05263158e+00, 2.36842105e+00, 4.48623866e-02
2.05263158e+00, 2.68421053e+00, 1.62230214e-02
2.05263158e+00, 3.00000000e+00, 4.58800070e-03
2.36842105e+00, -2.68421053e+00, -2.23679408e-03
2.36842105e+00, -2.36842105e+00, -5.11763108e-03
2.36842105e+00, -2.05263158e+00, -6.01166466e-03
2.36842105e+00, -1.42105263e+00, 5.13536534e-02
2.36842105e+00, -1.10526316e+00, 1.40876735e-01
2.36842105e+00, -7.89473684e-01, 2.65305611e-01
2.36842105e+00, -1.57894737e-01, 4.67884033e-01
2.36842105e+00, 1.57894737e-01, 4.63149483e-01
2.36842105e+00, 4.73684211e-01, 3.78034560e-01
2.36842105e+00, 1.10526316e+00, 1.56388325e-01
2.36842105e+00, 1.42105263e+00, 9.05314450e-02
2.36842105e+00, 1.73684211e+00, 5.13427694e-02
2.36842105e+00, 2.36842105e+00, 1.17198082e-02
2.36842105e+00, 2.68421053e+00, 4.14057658e-03
2.36842105e+00, 3.00000000e+00, 1.15646231e-03
2.68421053e+00, -2.68421053e+00, -2.94592925e-04
2.68421053e+00, -2.36842105e+00, -5.44523913e-04
2.68421053e+00, -2.05263158e+00, 1.48864909e-04
2.68421053e+00, -1.42105263e+00, 1.81211415e-02
2.68421053e+00, -1.10526316e+00, 4.38121022e-02
2.68421053e+00, -7.89473684e-01, 7.97212936e-02
2.68421053e+00, -1.57894737e-01, 1.39351479e-01
2.68421053e+00, 1.57894737e-01, 1.37896341e-01
2.68421053e+00, 4.73684211e-01, 1.12469028e-01
2.68421053e+00, 1.10526316e+00, 4.48586020e-02
2.68421053e+00, 1.42105263e+00, 2.42729117e-02
2.68421053e+00, 1.73684211e+00, 1.25924924e-02
2.68421053e+00, 2.36842105e+00, 2.53976037e-03
2.68421053e+00, 2.68421053e+00, 8.72746684e-04
2.68421053e+00, 3.00000000e+00, 2.40015623e-04
3.00000000e+00, -2.68421053e+00, -1.67216447e-05
3.00000000e+00, -2.36842105e+00, 1.01018526e-05
3.00000000e+00, -2.05263158e+00, 3.05699470e-04
3.00000000e+00, -1.42105263e+00, 4.61562748e-03
3.00000000e+00, -1.10526316e+00, 1.04678152e-02
3.00000000e+00, -7.89473684e-01, 1.86828964e-02
3.00000000e+00, -1.57894737e-01, 3.25065365e-02
3.00000000e+00, 1.57894737e-01, 3.21655554e-02
3.00000000e+00, 4.73684211e-01, 2.62243067e-02
3.00000000e+00, 1.10526316e+00, 1.02207947e-02
3.00000000e+00, 1.42105263e+00, 5.27805704e-03
3.00000000e+00, 1.73684211e+00, 2.55126236e-03
3.00000000e+00, 2.36842105e+00, 4.56268048e-04
3.00000000e+00, 2.68421053e+00, 1.51950637e-04
3.00000000e+00, 3.00000000e+00, 4.10297275e-05
